file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
myco.06.06.b.R2.filt.fastq.gz	FASTQ	DNA	8234	1304171	90	158.4	230
myco.06.06.a.R2.filt.fastq.gz	FASTQ	DNA	16572	2872906	90	173.4	230
myco.06.06.b.R1.filt.fastq.gz	FASTQ	DNA	8234	1907824	90	231.7	278
myco.06.06.a.R1.filt.fastq.gz	FASTQ	DNA	16572	3986372	90	240.5	278
myco.06.06.d.R1.filt.fastq.gz	FASTQ	DNA	39	6828	100	175.1	205
myco.06.06.d.R2.filt.fastq.gz	FASTQ	DNA	39	6169	90	158.2	195
myco.06.06.e.R1.filt.fastq.gz	FASTQ	DNA	10200	2395230	90	234.8	278
myco.06.06.e.R2.filt.fastq.gz	FASTQ	DNA	10200	1720649	90	168.7	230
myco.06.06.c.R2.filt.fastq.gz	FASTQ	DNA	13321	2360800	90	177.2	230
myco.06.06.c.R1.filt.fastq.gz	FASTQ	DNA	13321	3216052	90	241.4	278
myco.06.06.f.R1.filt.fastq.gz	FASTQ	DNA	12739	3033528	90	238.1	278
myco.06.06.g.R1.filt.fastq.gz	FASTQ	DNA	10994	2470502	90	224.7	278
myco.06.06.g.R2.filt.fastq.gz	FASTQ	DNA	10994	1948274	90	177.2	230
myco.06.06.f.R2.filt.fastq.gz	FASTQ	DNA	12739	2171041	90	170.4	230
myco.06.06.h.R1.filt.fastq.gz	FASTQ	DNA	8478	1985517	90	234.2	278
myco.06.07.a.R1.filt.fastq.gz	FASTQ	DNA	6959	1511547	90	217.2	278
myco.06.07.a.R2.filt.fastq.gz	FASTQ	DNA	6959	1244377	90	178.8	230
myco.06.06.h.R2.filt.fastq.gz	FASTQ	DNA	8478	1473107	90	173.8	230
myco.06.07.b.R2.filt.fastq.gz	FASTQ	DNA	11110	1893549	90	170.4	230
myco.06.07.c.R1.filt.fastq.gz	FASTQ	DNA	8040	1598866	90	198.9	278
myco.06.07.c.R2.filt.fastq.gz	FASTQ	DNA	8040	1390761	90	173.0	230
myco.06.07.b.R1.filt.fastq.gz	FASTQ	DNA	11110	2500215	90	225.0	278
myco.06.07.e.R1.filt.fastq.gz	FASTQ	DNA	9679	2352598	90	243.1	278
myco.06.07.d.R2.filt.fastq.gz	FASTQ	DNA	8456	1468030	90	173.6	230
myco.06.07.d.R1.filt.fastq.gz	FASTQ	DNA	8456	1768578	90	209.2	278
myco.06.07.e.R2.filt.fastq.gz	FASTQ	DNA	9679	1711647	90	176.8	230
myco.06.07.f.R1.filt.fastq.gz	FASTQ	DNA	11688	2858424	90	244.6	278
myco.06.07.f.R2.filt.fastq.gz	FASTQ	DNA	11688	2065348	90	176.7	230
myco.06.07.h.R2.filt.fastq.gz	FASTQ	DNA	8091	1326301	90	163.9	230
myco.06.07.h.R1.filt.fastq.gz	FASTQ	DNA	8091	1944128	90	240.3	278
myco.06.07.g.R2.filt.fastq.gz	FASTQ	DNA	21188	3630223	90	171.3	230
myco.06.07.g.R1.filt.fastq.gz	FASTQ	DNA	21188	5100397	90	240.7	278
myco.06.08.a.R1.filt.fastq.gz	FASTQ	DNA	10867	2145407	90	197.4	278
myco.06.08.a.R2.filt.fastq.gz	FASTQ	DNA	10867	1895887	90	174.5	230
myco.06.08.b.R1.filt.fastq.gz	FASTQ	DNA	10329	2118218	90	205.1	278
myco.06.08.c.R1.filt.fastq.gz	FASTQ	DNA	5503	1117831	90	203.1	278
myco.06.08.b.R2.filt.fastq.gz	FASTQ	DNA	10329	1776844	90	172.0	230
myco.06.08.c.R2.filt.fastq.gz	FASTQ	DNA	5503	950620	90	172.7	230
myco.06.08.d.R1.filt.fastq.gz	FASTQ	DNA	3713	792086	90	213.3	278
myco.06.08.d.R2.filt.fastq.gz	FASTQ	DNA	3713	636511	90	171.4	230
myco.06.08.e.R2.filt.fastq.gz	FASTQ	DNA	14304	2564106	90	179.3	230
myco.06.08.f.R2.filt.fastq.gz	FASTQ	DNA	7956	1326807	90	166.8	230
myco.06.08.f.R1.filt.fastq.gz	FASTQ	DNA	7956	1890522	90	237.6	278
myco.06.08.e.R1.filt.fastq.gz	FASTQ	DNA	14304	3406736	90	238.2	278
myco.06.08.g.R1.filt.fastq.gz	FASTQ	DNA	6176	1482780	90	240.1	278
myco.06.08.g.R2.filt.fastq.gz	FASTQ	DNA	6176	1053207	90	170.5	230
myco.06.08.h.R1.filt.fastq.gz	FASTQ	DNA	12824	2708265	90	211.2	278
myco.06.08.h.R2.filt.fastq.gz	FASTQ	DNA	12824	2233270	90	174.1	230
myco.06.09.a.R1.filt.fastq.gz	FASTQ	DNA	11479	2315897	90	201.8	278
myco.06.09.a.R2.filt.fastq.gz	FASTQ	DNA	11479	1961281	90	170.9	230
myco.06.09.b.R1.filt.fastq.gz	FASTQ	DNA	5645	955373	90	169.2	278
myco.06.09.b.R2.filt.fastq.gz	FASTQ	DNA	5645	861250	90	152.6	230
myco.06.09.c.R1.filt.fastq.gz	FASTQ	DNA	6097	1239937	90	203.4	278
myco.06.09.d.R1.filt.fastq.gz	FASTQ	DNA	5809	1190316	90	204.9	278
myco.06.09.d.R2.filt.fastq.gz	FASTQ	DNA	5809	978930	90	168.5	230
myco.06.09.c.R2.filt.fastq.gz	FASTQ	DNA	6097	1060207	90	173.9	230
myco.06.09.e.R1.filt.fastq.gz	FASTQ	DNA	14050	3363006	90	239.4	278
myco.06.09.f.R2.filt.fastq.gz	FASTQ	DNA	14853	2574003	90	173.3	230
myco.06.09.e.R2.filt.fastq.gz	FASTQ	DNA	14050	2453839	90	174.7	230
myco.06.09.h.R1.filt.fastq.gz	FASTQ	DNA	1	120	120	120.0	120
myco.06.09.f.R1.filt.fastq.gz	FASTQ	DNA	14853	3563292	90	239.9	278
myco.06.09.h.R2.filt.fastq.gz	FASTQ	DNA	1	230	230	230.0	230
myco.07.01.a.R1.filt.fastq.gz	FASTQ	DNA	4113	917047	90	223.0	278
myco.07.01.a.R2.filt.fastq.gz	FASTQ	DNA	4113	660744	90	160.6	230
myco.06.09.g.R1.filt.fastq.gz	FASTQ	DNA	16428	3955943	90	240.8	278
myco.06.09.g.R2.filt.fastq.gz	FASTQ	DNA	16428	2804096	90	170.7	230
myco.07.01.c.R1.filt.fastq.gz	FASTQ	DNA	12336	2922194	90	236.9	278
myco.07.01.b.R1.filt.fastq.gz	FASTQ	DNA	18901	4552533	90	240.9	278
myco.07.01.c.R2.filt.fastq.gz	FASTQ	DNA	12336	2117222	90	171.6	230
myco.07.01.b.R2.filt.fastq.gz	FASTQ	DNA	18901	3271489	90	173.1	230
myco.07.01.d.R2.filt.fastq.gz	FASTQ	DNA	12447	2193627	90	176.2	230
myco.07.01.d.R1.filt.fastq.gz	FASTQ	DNA	12447	2994113	90	240.5	278
myco.07.01.e.R1.filt.fastq.gz	FASTQ	DNA	13554	3285649	90	242.4	278
myco.07.01.e.R2.filt.fastq.gz	FASTQ	DNA	13554	2402190	90	177.2	230
myco.07.01.g.R2.filt.fastq.gz	FASTQ	DNA	10435	1804025	90	172.9	230
myco.07.01.f.R1.filt.fastq.gz	FASTQ	DNA	15392	3743443	90	243.2	278
myco.07.01.h.R1.filt.fastq.gz	FASTQ	DNA	229	53773	95	234.8	278
myco.07.01.g.R1.filt.fastq.gz	FASTQ	DNA	10435	2475608	90	237.2	278
myco.07.01.h.R2.filt.fastq.gz	FASTQ	DNA	229	36358	90	158.8	230
myco.07.01.f.R2.filt.fastq.gz	FASTQ	DNA	15392	2621517	90	170.3	230
myco.07.02.b.R2.filt.fastq.gz	FASTQ	DNA	11868	2075038	90	174.8	230
myco.07.02.a.R1.filt.fastq.gz	FASTQ	DNA	14151	3285940	90	232.2	278
myco.07.02.a.R2.filt.fastq.gz	FASTQ	DNA	14151	2502433	90	176.8	230
myco.07.02.b.R1.filt.fastq.gz	FASTQ	DNA	11868	2827897	90	238.3	278
myco.07.02.d.R2.filt.fastq.gz	FASTQ	DNA	17523	3059139	90	174.6	230
myco.07.02.c.R1.filt.fastq.gz	FASTQ	DNA	24442	6058469	90	247.9	278
myco.07.02.d.R1.filt.fastq.gz	FASTQ	DNA	17523	4180666	90	238.6	278
myco.07.02.c.R2.filt.fastq.gz	FASTQ	DNA	24442	4669106	90	191.0	230
myco.07.02.e.R1.filt.fastq.gz	FASTQ	DNA	10084	2437028	90	241.7	278
myco.07.02.e.R2.filt.fastq.gz	FASTQ	DNA	10084	1744819	90	173.0	230
myco.07.02.f.R1.filt.fastq.gz	FASTQ	DNA	9064	2194006	90	242.1	278
myco.07.02.f.R2.filt.fastq.gz	FASTQ	DNA	9064	1518325	90	167.5	230
myco.07.02.g.R1.filt.fastq.gz	FASTQ	DNA	7431	1778385	90	239.3	278
myco.07.02.g.R2.filt.fastq.gz	FASTQ	DNA	7431	1311570	90	176.5	230
myco.07.02.h.R2.filt.fastq.gz	FASTQ	DNA	11362	2054080	90	180.8	230
myco.07.02.h.R1.filt.fastq.gz	FASTQ	DNA	11362	2766018	90	243.4	278
myco.07.03.a.R1.filt.fastq.gz	FASTQ	DNA	7865	1746433	90	222.1	278
myco.07.03.a.R2.filt.fastq.gz	FASTQ	DNA	7865	1327881	90	168.8	230
myco.07.03.b.R2.filt.fastq.gz	FASTQ	DNA	12194	2113574	90	173.3	230
myco.07.03.b.R1.filt.fastq.gz	FASTQ	DNA	12194	2891214	90	237.1	278
myco.07.03.c.R1.filt.fastq.gz	FASTQ	DNA	14484	3415740	90	235.8	278
myco.07.03.c.R2.filt.fastq.gz	FASTQ	DNA	14484	2454779	90	169.5	230
myco.07.03.d.R2.filt.fastq.gz	FASTQ	DNA	14442	2548552	90	176.5	230
myco.07.03.d.R1.filt.fastq.gz	FASTQ	DNA	14442	3389399	90	234.7	278
myco.07.03.e.R1.filt.fastq.gz	FASTQ	DNA	9746	2298863	90	235.9	278
myco.07.03.e.R2.filt.fastq.gz	FASTQ	DNA	9746	1670791	90	171.4	230
myco.07.03.g.R1.filt.fastq.gz	FASTQ	DNA	5405	1318571	90	244.0	278
myco.07.03.g.R2.filt.fastq.gz	FASTQ	DNA	5405	911318	90	168.6	230
myco.07.03.f.R2.filt.fastq.gz	FASTQ	DNA	11766	1970580	90	167.5	230
myco.07.03.f.R1.filt.fastq.gz	FASTQ	DNA	11766	2777321	90	236.0	278
myco.07.03.h.R1.filt.fastq.gz	FASTQ	DNA	5468	1311424	90	239.8	278
myco.07.03.h.R2.filt.fastq.gz	FASTQ	DNA	5468	923589	90	168.9	230
myco.07.04.a.R2.filt.fastq.gz	FASTQ	DNA	11568	2025639	90	175.1	230
myco.07.04.a.R1.filt.fastq.gz	FASTQ	DNA	11568	2714828	90	234.7	278
myco.07.04.b.R1.filt.fastq.gz	FASTQ	DNA	11738	2792353	90	237.9	278
myco.07.04.b.R2.filt.fastq.gz	FASTQ	DNA	11738	2038757	90	173.7	230
myco.07.04.c.R1.filt.fastq.gz	FASTQ	DNA	15264	3634523	90	238.1	278
myco.07.04.d.R2.filt.fastq.gz	FASTQ	DNA	14451	2536749	90	175.5	230
myco.07.04.c.R2.filt.fastq.gz	FASTQ	DNA	15264	2814160	90	184.4	230
myco.07.04.d.R1.filt.fastq.gz	FASTQ	DNA	14451	3452027	90	238.9	278
myco.07.04.f.R1.filt.fastq.gz	FASTQ	DNA	3729	875686	90	234.8	278
myco.07.04.e.R2.filt.fastq.gz	FASTQ	DNA	8604	1433906	90	166.7	230
myco.07.04.e.R1.filt.fastq.gz	FASTQ	DNA	8604	1934418	90	224.8	278
myco.07.04.f.R2.filt.fastq.gz	FASTQ	DNA	3729	595541	90	159.7	230
myco.07.04.g.R1.filt.fastq.gz	FASTQ	DNA	5446	1306369	90	239.9	278
myco.07.04.g.R2.filt.fastq.gz	FASTQ	DNA	5446	929594	90	170.7	230
myco.07.04.h.R2.filt.fastq.gz	FASTQ	DNA	3876	691069	90	178.3	230
myco.07.04.h.R1.filt.fastq.gz	FASTQ	DNA	3876	936916	90	241.7	278
myco.07.05.b.R1.filt.fastq.gz	FASTQ	DNA	1	233	233	233.0	233
myco.07.05.b.R2.filt.fastq.gz	FASTQ	DNA	1	206	206	206.0	206
myco.07.05.a.R1.filt.fastq.gz	FASTQ	DNA	8540	2029203	90	237.6	278
myco.07.05.a.R2.filt.fastq.gz	FASTQ	DNA	8540	1472699	90	172.4	230
myco.07.05.d.R1.filt.fastq.gz	FASTQ	DNA	545	93518	95	171.6	231
myco.07.05.d.R2.filt.fastq.gz	FASTQ	DNA	545	85648	90	157.2	206
myco.07.05.c.R2.filt.fastq.gz	FASTQ	DNA	11981	2133086	90	178.0	230
myco.07.05.c.R1.filt.fastq.gz	FASTQ	DNA	11981	2831815	90	236.4	278
myco.07.05.e.R1.filt.fastq.gz	FASTQ	DNA	7877	1894410	90	240.5	278
myco.07.05.e.R2.filt.fastq.gz	FASTQ	DNA	7877	1331404	90	169.0	230
myco.07.05.f.R1.filt.fastq.gz	FASTQ	DNA	7199	1745574	90	242.5	278
myco.07.05.f.R2.filt.fastq.gz	FASTQ	DNA	7199	1254164	90	174.2	230
myco.07.05.g.R1.filt.fastq.gz	FASTQ	DNA	6279	1504529	90	239.6	278
myco.07.05.g.R2.filt.fastq.gz	FASTQ	DNA	6279	1062057	90	169.1	230
myco.07.05.h.R2.filt.fastq.gz	FASTQ	DNA	4455	704934	90	158.2	230
myco.07.06.a.R1.filt.fastq.gz	FASTQ	DNA	4948	1176746	90	237.8	278
myco.07.05.h.R1.filt.fastq.gz	FASTQ	DNA	4455	1059111	90	237.7	278
myco.07.06.a.R2.filt.fastq.gz	FASTQ	DNA	4948	857081	90	173.2	230
myco.07.06.b.R2.filt.fastq.gz	FASTQ	DNA	12196	2073230	90	170.0	230
myco.07.06.c.R1.filt.fastq.gz	FASTQ	DNA	10126	2412317	90	238.2	278
myco.07.06.c.R2.filt.fastq.gz	FASTQ	DNA	10126	1752677	90	173.1	230
myco.07.06.b.R1.filt.fastq.gz	FASTQ	DNA	12196	2667627	90	218.7	278
myco.07.06.e.R1.filt.fastq.gz	FASTQ	DNA	5748	1390650	90	241.9	278
myco.07.06.d.R2.filt.fastq.gz	FASTQ	DNA	9536	1679800	90	176.2	230
myco.07.06.d.R1.filt.fastq.gz	FASTQ	DNA	9536	2272776	90	238.3	278
myco.07.06.e.R2.filt.fastq.gz	FASTQ	DNA	5748	983303	90	171.1	230
myco.07.06.f.R1.filt.fastq.gz	FASTQ	DNA	7283	1744939	90	239.6	278
myco.07.06.g.R1.filt.fastq.gz	FASTQ	DNA	6273	1517614	90	241.9	278
myco.07.06.f.R2.filt.fastq.gz	FASTQ	DNA	7283	1280298	90	175.8	230
myco.07.06.h.R2.filt.fastq.gz	FASTQ	DNA	7744	1371995	90	177.2	230
myco.07.06.h.R1.filt.fastq.gz	FASTQ	DNA	7744	1876203	90	242.3	278
myco.07.07.a.R1.filt.fastq.gz	FASTQ	DNA	7925	1700281	90	214.5	278
myco.07.06.g.R2.filt.fastq.gz	FASTQ	DNA	6273	1073374	90	171.1	230
myco.07.07.a.R2.filt.fastq.gz	FASTQ	DNA	7925	1403753	90	177.1	230
myco.07.07.b.R1.filt.fastq.gz	FASTQ	DNA	10713	2261277	90	211.1	278
myco.07.07.c.R1.filt.fastq.gz	FASTQ	DNA	12055	2511680	90	208.4	278
myco.07.07.b.R2.filt.fastq.gz	FASTQ	DNA	10713	1842720	90	172.0	230
myco.07.07.c.R2.filt.fastq.gz	FASTQ	DNA	12055	2129464	90	176.6	230
myco.07.07.d.R1.filt.fastq.gz	FASTQ	DNA	8175	1472112	90	180.1	278
myco.07.07.d.R2.filt.fastq.gz	FASTQ	DNA	8175	1362485	90	166.7	230
myco.07.07.e.R1.filt.fastq.gz	FASTQ	DNA	10328	2469363	90	239.1	278
myco.07.07.e.R2.filt.fastq.gz	FASTQ	DNA	10328	1713932	90	166.0	230
myco.07.07.f.R2.filt.fastq.gz	FASTQ	DNA	7347	1256549	90	171.0	230
myco.07.07.f.R1.filt.fastq.gz	FASTQ	DNA	7347	1783410	90	242.7	278
myco.07.07.g.R1.filt.fastq.gz	FASTQ	DNA	6925	1628639	90	235.2	278
myco.07.07.g.R2.filt.fastq.gz	FASTQ	DNA	6925	1259845	90	181.9	230
myco.07.08.a.R1.filt.fastq.gz	FASTQ	DNA	5748	1144218	90	199.1	278
myco.07.07.h.R2.filt.fastq.gz	FASTQ	DNA	6037	1015938	90	168.3	230
myco.07.07.h.R1.filt.fastq.gz	FASTQ	DNA	6037	1374775	90	227.7	278
myco.07.08.a.R2.filt.fastq.gz	FASTQ	DNA	5748	1026549	90	178.6	230
myco.07.08.b.R2.filt.fastq.gz	FASTQ	DNA	6361	1083580	90	170.3	230
myco.07.08.b.R1.filt.fastq.gz	FASTQ	DNA	6361	1307592	90	205.6	278
myco.07.08.c.R2.filt.fastq.gz	FASTQ	DNA	5921	1003911	90	169.6	230
myco.07.08.d.R2.filt.fastq.gz	FASTQ	DNA	10358	1821755	90	175.9	230
myco.07.08.c.R1.filt.fastq.gz	FASTQ	DNA	5921	1219954	90	206.0	278
myco.07.08.d.R1.filt.fastq.gz	FASTQ	DNA	10358	2256941	90	217.9	278
myco.07.08.e.R1.filt.fastq.gz	FASTQ	DNA	11534	2743364	90	237.9	278
myco.07.08.f.R1.filt.fastq.gz	FASTQ	DNA	9196	2085742	90	226.8	278
myco.07.08.f.R2.filt.fastq.gz	FASTQ	DNA	9196	1604970	90	174.5	230
myco.07.08.e.R2.filt.fastq.gz	FASTQ	DNA	11534	2006197	90	173.9	230
myco.07.08.g.R1.filt.fastq.gz	FASTQ	DNA	9104	2180492	90	239.5	278
myco.07.08.g.R2.filt.fastq.gz	FASTQ	DNA	9104	1562357	90	171.6	230
myco.07.09.a.R1.filt.fastq.gz	FASTQ	DNA	3502	655984	90	187.3	278
myco.07.08.h.R2.filt.fastq.gz	FASTQ	DNA	8060	1429601	90	177.4	230
myco.07.08.h.R1.filt.fastq.gz	FASTQ	DNA	8060	1953114	90	242.3	278
myco.07.09.a.R2.filt.fastq.gz	FASTQ	DNA	3502	623166	90	177.9	230
myco.07.09.b.R1.filt.fastq.gz	FASTQ	DNA	5184	1102067	90	212.6	278
myco.07.09.b.R2.filt.fastq.gz	FASTQ	DNA	5184	949554	90	183.2	230
myco.07.09.c.R1.filt.fastq.gz	FASTQ	DNA	6929	1418190	90	204.7	278
myco.07.09.c.R2.filt.fastq.gz	FASTQ	DNA	6929	1168970	90	168.7	230
myco.07.09.d.R2.filt.fastq.gz	FASTQ	DNA	1423	236949	90	166.5	230
myco.07.09.d.R1.filt.fastq.gz	FASTQ	DNA	1423	264861	90	186.1	278
myco.07.09.f.R1.filt.fastq.gz	FASTQ	DNA	13725	3303186	90	240.7	278
myco.07.09.e.R1.filt.fastq.gz	FASTQ	DNA	14412	3444963	90	239.0	278
myco.07.09.f.R2.filt.fastq.gz	FASTQ	DNA	13725	2420788	90	176.4	230
myco.07.09.e.R2.filt.fastq.gz	FASTQ	DNA	14412	2468514	90	171.3	230
myco.07.09.g.R1.filt.fastq.gz	FASTQ	DNA	9206	2210317	90	240.1	278
myco.07.09.g.R2.filt.fastq.gz	FASTQ	DNA	9206	1625635	90	176.6	230
myco.07.09.h.R1.filt.fastq.gz	FASTQ	DNA	8797	2093869	90	238.0	278
myco.07.10.a.R1.filt.fastq.gz	FASTQ	DNA	1244	235119	90	189.0	278
myco.07.10.a.R2.filt.fastq.gz	FASTQ	DNA	1244	229087	90	184.2	230
myco.07.09.h.R2.filt.fastq.gz	FASTQ	DNA	8797	1499033	90	170.4	230
myco.07.10.b.R2.filt.fastq.gz	FASTQ	DNA	5852	999231	90	170.8	230
myco.07.10.b.R1.filt.fastq.gz	FASTQ	DNA	5852	1137658	90	194.4	278
myco.07.10.c.R1.filt.fastq.gz	FASTQ	DNA	12838	2638988	90	205.6	278
myco.07.10.c.R2.filt.fastq.gz	FASTQ	DNA	12838	2261967	90	176.2	230
myco.07.10.d.R1.filt.fastq.gz	FASTQ	DNA	12079	2555471	90	211.6	278
myco.07.10.e.R1.filt.fastq.gz	FASTQ	DNA	7190	1613414	90	224.4	278
myco.07.10.d.R2.filt.fastq.gz	FASTQ	DNA	12079	2232929	90	184.9	230
myco.07.10.e.R2.filt.fastq.gz	FASTQ	DNA	7190	1196389	90	166.4	230
myco.07.10.f.R1.filt.fastq.gz	FASTQ	DNA	12447	2993619	90	240.5	278
myco.07.10.g.R1.filt.fastq.gz	FASTQ	DNA	9793	2317298	90	236.6	278
myco.07.10.f.R2.filt.fastq.gz	FASTQ	DNA	12447	2128744	90	171.0	230
myco.07.10.g.R2.filt.fastq.gz	FASTQ	DNA	9793	1702350	90	173.8	230
myco.07.11.a.R2.filt.fastq.gz	FASTQ	DNA	5672	1008952	90	177.9	230
myco.07.10.h.R1.filt.fastq.gz	FASTQ	DNA	8334	1992422	90	239.1	278
myco.07.11.a.R1.filt.fastq.gz	FASTQ	DNA	5672	1174824	90	207.1	278
myco.07.10.h.R2.filt.fastq.gz	FASTQ	DNA	8334	1431595	90	171.8	230
myco.07.11.b.R1.filt.fastq.gz	FASTQ	DNA	7097	1459284	90	205.6	278
myco.07.11.b.R2.filt.fastq.gz	FASTQ	DNA	7097	1265666	90	178.3	230
myco.07.11.c.R1.filt.fastq.gz	FASTQ	DNA	9105	1921399	90	211.0	278
myco.07.11.c.R2.filt.fastq.gz	FASTQ	DNA	9105	1685077	90	185.1	230
myco.07.11.d.R2.filt.fastq.gz	FASTQ	DNA	4696	826629	90	176.0	230
myco.07.11.d.R1.filt.fastq.gz	FASTQ	DNA	4696	908110	90	193.4	278
myco.07.11.e.R1.filt.fastq.gz	FASTQ	DNA	10545	2545188	90	241.4	278
myco.07.11.f.R1.filt.fastq.gz	FASTQ	DNA	10112	2369165	90	234.3	278
myco.07.11.f.R2.filt.fastq.gz	FASTQ	DNA	10112	1735274	90	171.6	230
myco.07.11.e.R2.filt.fastq.gz	FASTQ	DNA	10545	1796173	90	170.3	230
myco.07.11.g.R1.filt.fastq.gz	FASTQ	DNA	7579	1802260	90	237.8	278
myco.07.11.g.R2.filt.fastq.gz	FASTQ	DNA	7579	1331510	90	175.7	230
myco.07.12.a.R1.filt.fastq.gz	FASTQ	DNA	3682	673474	90	182.9	278
myco.07.11.h.R2.filt.fastq.gz	FASTQ	DNA	4957	845424	90	170.6	230
myco.07.11.h.R1.filt.fastq.gz	FASTQ	DNA	4957	1175576	90	237.2	278
myco.07.12.a.R2.filt.fastq.gz	FASTQ	DNA	3682	583252	90	158.4	230
myco.07.12.b.R1.filt.fastq.gz	FASTQ	DNA	5472	1092338	90	199.6	278
myco.07.12.b.R2.filt.fastq.gz	FASTQ	DNA	5472	963608	90	176.1	230
myco.07.12.c.R1.filt.fastq.gz	FASTQ	DNA	11373	2358423	90	207.4	278
myco.07.12.d.R2.filt.fastq.gz	FASTQ	DNA	3667	644789	90	175.8	230
myco.07.12.d.R1.filt.fastq.gz	FASTQ	DNA	3667	741974	90	202.3	278
myco.07.12.c.R2.filt.fastq.gz	FASTQ	DNA	11373	2033192	90	178.8	230
myco.07.12.e.R2.filt.fastq.gz	FASTQ	DNA	12686	2210894	90	174.3	230
myco.07.12.e.R1.filt.fastq.gz	FASTQ	DNA	12686	3028068	90	238.7	278
myco.07.12.f.R1.filt.fastq.gz	FASTQ	DNA	12097	2908090	90	240.4	278
myco.07.12.f.R2.filt.fastq.gz	FASTQ	DNA	12097	2117274	90	175.0	230
myco.07.12.h.R1.filt.fastq.gz	FASTQ	DNA	1003	227825	90	227.1	278
myco.07.12.h.R2.filt.fastq.gz	FASTQ	DNA	1003	164176	90	163.7	230
myco.07.12.g.R2.filt.fastq.gz	FASTQ	DNA	12436	2151642	90	173.0	230
myco.07.12.g.R1.filt.fastq.gz	FASTQ	DNA	12436	2975125	90	239.2	278
myco.08.01.a.R1.filt.fastq.gz	FASTQ	DNA	6780	1551869	90	228.9	278
myco.08.01.a.R2.filt.fastq.gz	FASTQ	DNA	6780	1049698	90	154.8	230
myco.08.01.b.R1.filt.fastq.gz	FASTQ	DNA	12226	3004099	90	245.7	278
myco.08.01.b.R2.filt.fastq.gz	FASTQ	DNA	12226	2109583	90	172.5	230
myco.08.01.c.R2.filt.fastq.gz	FASTQ	DNA	13170	2300660	90	174.7	230
myco.08.01.c.R1.filt.fastq.gz	FASTQ	DNA	13170	3205925	90	243.4	278
myco.08.01.e.R2.filt.fastq.gz	FASTQ	DNA	7045	1228064	90	174.3	230
myco.08.01.e.R1.filt.fastq.gz	FASTQ	DNA	7045	1706105	90	242.2	278
myco.08.01.d.R1.filt.fastq.gz	FASTQ	DNA	13340	3213663	90	240.9	278
myco.08.01.d.R2.filt.fastq.gz	FASTQ	DNA	13340	2233711	90	167.4	230
myco.08.01.g.R1.filt.fastq.gz	FASTQ	DNA	5590	1340514	90	239.8	278
myco.08.01.f.R2.filt.fastq.gz	FASTQ	DNA	6723	1154961	90	171.8	230
myco.08.01.f.R1.filt.fastq.gz	FASTQ	DNA	6723	1633928	90	243.0	278
myco.08.01.h.R1.filt.fastq.gz	FASTQ	DNA	795	180128	90	226.6	278
myco.08.01.g.R2.filt.fastq.gz	FASTQ	DNA	5590	998040	90	178.5	230
myco.08.01.h.R2.filt.fastq.gz	FASTQ	DNA	795	121534	90	152.9	230
myco.08.02.b.R2.filt.fastq.gz	FASTQ	DNA	14394	2413270	90	167.7	230
myco.08.02.b.R1.filt.fastq.gz	FASTQ	DNA	14394	3481540	90	241.9	278
myco.08.02.a.R1.filt.fastq.gz	FASTQ	DNA	26476	6466742	90	244.2	278
myco.08.02.a.R2.filt.fastq.gz	FASTQ	DNA	26476	4756613	90	179.7	230
myco.08.02.c.R1.filt.fastq.gz	FASTQ	DNA	17555	4258699	90	242.6	278
myco.08.02.c.R2.filt.fastq.gz	FASTQ	DNA	17555	3049373	90	173.7	230
myco.08.02.e.R1.filt.fastq.gz	FASTQ	DNA	7004	1640922	90	234.3	278
myco.08.02.e.R2.filt.fastq.gz	FASTQ	DNA	7004	1253477	90	179.0	230
myco.08.02.d.R1.filt.fastq.gz	FASTQ	DNA	21218	5157450	90	243.1	278
myco.08.02.f.R1.filt.fastq.gz	FASTQ	DNA	8885	2112429	90	237.8	278
myco.08.02.d.R2.filt.fastq.gz	FASTQ	DNA	21218	3837580	90	180.9	230
myco.08.02.f.R2.filt.fastq.gz	FASTQ	DNA	8885	1501477	90	169.0	230
myco.08.02.g.R1.filt.fastq.gz	FASTQ	DNA	7633	1833640	90	240.2	278
myco.08.02.g.R2.filt.fastq.gz	FASTQ	DNA	7633	1317308	90	172.6	230
myco.08.02.h.R1.filt.fastq.gz	FASTQ	DNA	6401	1550599	90	242.2	278
myco.08.02.h.R2.filt.fastq.gz	FASTQ	DNA	6401	1122284	90	175.3	230
myco.08.03.a.R2.filt.fastq.gz	FASTQ	DNA	11324	2005129	90	177.1	230
myco.08.03.a.R1.filt.fastq.gz	FASTQ	DNA	11324	2734355	90	241.5	278
myco.08.03.b.R2.filt.fastq.gz	FASTQ	DNA	17226	3095481	90	179.7	230
myco.08.03.b.R1.filt.fastq.gz	FASTQ	DNA	17226	4193223	90	243.4	278
myco.08.03.c.R2.filt.fastq.gz	FASTQ	DNA	12383	2103671	90	169.9	230
myco.08.03.c.R1.filt.fastq.gz	FASTQ	DNA	12383	2993276	90	241.7	278
myco.08.03.e.R2.filt.fastq.gz	FASTQ	DNA	6966	1217522	90	174.8	230
myco.08.03.e.R1.filt.fastq.gz	FASTQ	DNA	6966	1670217	90	239.8	278
myco.08.03.d.R1.filt.fastq.gz	FASTQ	DNA	13272	3258072	90	245.5	278
myco.08.03.d.R2.filt.fastq.gz	FASTQ	DNA	13272	2311150	90	174.1	230
